name,review,rating
"North States Industries Supergate Extra Wide Swing Gate","This is a good product for the space it covers we have a trailer and it separates the living area from the kitchen the area is 100 inches... it was a good buy for its size... It is kinda wobbly in the middle but it works good enough. Thanks for the product",4
"North States Industries Supergate Extra Wide Swing Gate","Because it will just slither RIGHT through the bars. For kids, it is okay I guess. Until they know what they are doing.",3
"North States Industries Supergate Extra Wide Swing Gate","I have to edit my review of this gate because after having it for a few months my husband tripped on it and it busted... I initially was very pleased with the gate, but I am now looking for a different gate instead of buying the same one. I bought this gate to block a 72-73"" doorway.Heres my list of Pros n Cons:Pros:*VERY easy to install (included measurements for placements of eye hooks)*Easy to open and close (which can be a bad thing i guess lol, but my 3 year old was able to get her self in and out, it was bought to contain my walking (at the time 9 month old).*Easy to remove since it has latches on both sides (for cleaning or whatever)*PRICE (cant really beat it for a gate that big)Cons:*I had to tighten brackets that the gate sections slide between (they were very loose when i received the gate)*Gate its self is made of pretty thin and flimsy wood*The middle section has no way of locking in place (so little fingers can be pinched)*The wood pieces were different colors*Broke by just a foot catching on it (my husband is 6\'3 so hes tall enough to walk over it)*There was a small crack in one piece of wood under a bracket from when they installed screws (not where the gate broke tho)I was bummed when the gate broke because like i sd I was initially happy with the gate it did its purpose and was very affordable. But since it broke so easily I dont think I will be buying another.",4
"North States Industries Supergate Extra Wide Swing Gate","Shipping out this items was great arrived in two days, items is exactly what I was looking for.",5
"North States Industries Supergate Extra Wide Swing Gate","I needed a really wide gate for the top of the steps on my front porch.  I have to keep my domestic geese off the porch or they eat my door mat and the porch furniture.  This gate is very sturdy for this purpose and would be good for small to medium-sized dogs, too.  Since mine is exposed to the weather, I painted it.  The only thing that would make this better is if it were available either painted or varnished.  It is easy to open and you can either slide it like a sliding door to make an opening or swing it like a gate.  It took all of two minutes to install, so you sure can\'t complain about that!",4
"North States Industries Supergate Extra Wide Swing Gate","This gate is extra wide to secure large areas like a dining room. The mounts for this gate do not hold the weight of this gate or an 8 month old baby. My son has pushed on the gate and the mount was ripped from the wall leaving an unsafe gap for him to crawl through. I\'m my opinion this gate was poorly designed and could really injure a child. I would not recommend this product.",1
"North States Industries Supergate Extra Wide Swing Gate","When I read that this was a ""swing gate"", I took that to believe it had a door portion that would swing open.  That is not the case.  You have to mount this to both sides of the walls then detach one side to ""swing"" the entire gate open.  It is not what I was looking for.  On top of that, we got it because we have a very wide space in our kitchen that we needed to close off for our 11 week old Pomeranian puppy, but the slots in this gate are too wide and he can actually get through the gate!  So for us, this gate is totally useless.  Unfortunately, I discovered this on the 4th day I had it and I didn\'t realize that Amazon\'s free return policy expired 2 days after it is delivered, so we are stuck with this.We ended up purchasing another tension mounted gate with a REAL swing door which will be arriving tomorrow.  I hope the slots aren\'t as wide so it keeps our puppy within it\'s confines.",2
"North States Industries Supergate Extra Wide Swing Gate","We have 3 cats,and they have claws.It works great to kept them away from our banana leaf dining chairs !!",4
"North States Industries Supergate Extra Wide Swing Gate","Great and sturdy gate. Easy to install! And so happy they make this long of a gate for such a great price!!",5
"North States Industries Supergate Extra Wide Swing Gate","I\'ve had this gate for almost two years since my daughter started crawling and we needed a wide gate for an entryway.  This gate has been very reliable, durable, and importantly safe for my child.",4
"North States Industries Supergate Extra Wide Swing Gate","I have to start with my general assessment, great product for the money, and go on from there.  There are inherent weaknesses in wood gates that I was aware of before I bought the product knowing that I was going to modify the product to remedy and modify the product for my specific use.  The inherent problem that I find in wood gates is the looseness in the sliding design, metal lips which I think have too much clearance with the gate sections (probably to allow for easy opening/closing without binding).  This looseness allows a child to push the gate front to back to an alarming degree in my opinion and raises the possibility of the child being able to break the gate.  The wider the gate and the more towards maximum the gate is opened, the greater the gate can be moved front to back.  This issue can be addressed many ways with varying degrees of success, the simplest of which is to bang down the metal lips so that there is less and less clearance between the wood sections. Less clearance means less front to back movement with a proportionate increase in potential binding when the gate is expanded or closed. This is fine for casual use but we have a wide opening with active toddler twins who act in concert and I fear would easily overpower the gate so I decided to make the gate rigid and fit one specific location to eliminate front to back movement.  I first installed the eye screws and installed the gate in the intended location.  I then evenly spaced the sections and temporarily clamped them in place.  I installed fasteners through the overlapped gate sections close to each end of the overlap.  I utilized the supplied long barrel nuts and screws supplied to secure the ends of the two slider sections by drilling through at the start of my overlapped sections and installing the extended fasteners that I had and also used 1"" countersunk decking screws when I ran out of the supplied extended fasteners.  I then removed the clamps and the result was a fixed strong gate that fits only one location at the expense of expand-ability/collapse-ability.  I had previously experienced the problem of excessive front to back movement with the twins pushing on another wood gate and turned their abandoned glee in wildly push/pulling the gate to and from with this fix into one of resigned captivity.Bottom line, great product for the money and even greater raw material to easily make a stronger fixed position gate.",4
"North States Industries Supergate Extra Wide Swing Gate","We\'ve had this gate for about 9 months now. I have a &#34;circular&#34; house (can run around in circles on the main floor) and one of the doorways is about 6 feet wide. I couldn\'t find anything that wasn\'t extraordinarily expensive until I found this fate. It\'s easy to install - two hooks on each wall and you\'re ready to go. It keeps my daughter and my dog where I want them to be. It\'s also easy to slide in half and &#34;swing&#34; to one side. If you are somewhat gentle with it, it should last you a long time. It is just plain wood so it\'s not the best thing to look at, but it does the job well.",5
"North States Industries Supergate Extra Wide Swing Gate","We have 3 dogs and no way to contain them until I bought this gate. We have a 93&#34; opening from our kitchen/dining and I was having trouble finding a gate that would fit. It\'s very functional and does the job I ask it to, which is, keeping the dogs in the kitchen area. Although, I will say some of the hardware seems cheap and not very sturdy. Some of the hardware that came with it didn\'t even fit the small hooks for the bottom latches that connect to the wall. My husband replaced them with smaller ones from around the house and it works fine.",3
"North States Industries Supergate Extra Wide Swing Gate","When it comes to using this for your children you\'d have to first know what your needs are. I can\'t imagine it stopping any determined child without some reinforcing; it would be more like a psychological barrier. But depending on their temperament and age it may be good to deter them from getting to things they shouldn\'t have.I ordered this to use for my puppy.  In my case I don\'t have the problem of her pushing on it so I can\'t say how long it would last through that.  For this price I was quite happy with the quality and it was amazingly simply to install.",5
"North States Industries Supergate Extra Wide Swing Gate","This is a great product. I bought it to block my den when i got my puppy home. Didn\'t find many gates that were long like this. Best part, it is very easy to install. i installed it myself.",4
"North States Industries Supergate Extra Wide Swing Gate","I am so glad I didn\'t pay a lot of attention to the negative feedback of this product.  It is everything and more.  I have 2 dogs and 5 cats.  The cats use this as a spring board and the dogs jump on it and yet it holds up perfectly.  I am tempted to get another one for the front of the house.  This product is much better priced than the others.  Extremely happy.  Thank you",5
"North States Industries Supergate Extra Wide Swing Gate","This gate has worked great for my deck.  Needed to keep my puppy on the deck. It\'s a little flimsy, though, and I primed and painted it to make it more weather resistent. It\'s a good non-permanent option.",4
"North States Industries Supergate Extra Wide Swing Gate","The package arrived quickly so that was nice, however when we pulled it out of the box one of the bars was broken.  I now have a duct tape holding it together, and its not very sturdy!  wouldn\'t recommend this particular gate to anyone!",2
"North States Industries Supergate Extra Wide Swing Gate","We needed to keep our pet out of our livingroom, but found it impossible because we have an extra wide opening going into our living room. We could not find any affordable product of good quality that would do the trick. That is until we found the North States Supergate. It works great, looks equally as nice and was so much cheaper than buying from the big pet stores.  The product arrived before the stated date in perfect condition.",5
"North States Industries Supergate Extra Wide Swing Gate","Works great.  Wide enough and easy to use.",5
"North States Industries Supergate Extra Wide Swing Gate","This gate closes off a 72 inch opening at the top of six deck stairs.  It was super easy to install & is of high quality.  It can be opened from either side & is sturdy...definitely 5 stars!",5
"North States Industries Supergate Extra Wide Swing Gate","We bought this gate to close off an opening on our exterior deck, so the kids wouldn\'t accidentally fall down the deck steps.  This was the only one I could find that had enough width/length to fit our needs.  Installation was easy.  But the gate itself is not very sturdy, it\'s rather flimsy and unstable.  It can be easily broken by a strong push or hit.  If you plan to contain a big strong-willed dog with this gate, it won\'t work.  It\'s cheaper than making a custom deck gate, that\'s about it.  If there is a newer/better product out there with the same length that is stronger, someone please tell me.  Thanks!",3
"North States Industries Supergate Extra Wide Swing Gate","I found this gate to be great for the price. At first when it arrived, I thought it was bulky and not what I really wanted, it took some muscle to install, you must install it into hard studs in the wall or I could see it ripping out. Once I got it installed, and I\'m not a very strong girl, and I was able to drill it in! It was wonderful. We have a large opening to the kitchen with a fridge in the way so this ended up a bit diagnol on the entrance but it works fabulous. Even my 7 year old had a time figuring out how to open it,  I had to show her a couple of times. My wild 20 month old is very strong and shakes it all the time but it has not fallen off the screws or wall yet and keeps him out very well, he gives me death looks when I\'m in the kitchen and yells at me to let him in. Overall, it\'s great!",4
"North States Industries Supergate Extra Wide Swing Gate","This is a very sturdy gate, solid construction, great design, and great price (cheapest ultra-wide gate I could find).  The anchor eye screws must be screwed into a stud--no substitutes.  It is fairly easy to open the gate from the side, but I usually just step over it.  A third of the time I my second foot doesn\'t completely make it and it gets caught, but the fence doesn\'t budge.  I did add some felt feet to the bottom so it wouldn\'t scratch the floors.",5
"North States Industries Supergate Extra Wide Swing Gate","I spent a lot of time searching for a wide gate and was frustrated at the lack of quality options, so I decided to go with this gate as an inexpensive option.  While not the most impressive or sturdy gate, this gate is decent quality for what you pay (I paid $48). It is very easy to install, but is a bit cumbersome to open and close.  Overall, I am satisfied.  I feel like I got what I paid for, no more and no less.",3
"Supergate Auto-Close Walk Through Pressure Gate","This gate is amazingly easy to install.  I wanted a pressure-mount gate so it could easily moved to different locations in the house, and this one is PERFECT!  The auto-close feature is also wonderful.  My 5 year old doesn\'t have to put much effort into making sure the gate is closed, to keep her baby sister safe!I highly recommend this gate!",5
"North States Supergate Expandable Swing Gate","I ordered this product hoping it would be the perfect solution to keep my baby boy from going up the stairs.  The bottom of my stairs is in a kind of crowded area and I wanted the gate to expand and contract to fit into a small area when not in use.  Unfortunately, the gate stays very large and doesn\'t swing like I thought it would.  I returned it before even trying to install.  Disappointed this wasn\'t a good solution.  Back to the drawing board.",2
"North States Supergate Expandable Swing Gate","Hooked it onto my back deck outside. It works great to contain 3 toddlers and my dog at times. It opens and closes with ease. Hard for kids to unlatch the squeeze latches on either side. Stands about waiste high. I left it out in the rain and have had no issues with it yet.",5
"North States Supergate Expandable Swing Gate","We have a puppy we want to keep in our back yard, so my husband installed this (quickly and easily) and it is perfect. Pup stays in the back yard, but it isn\'t difficult for us or our house guests to open the gate. We love the swinging feature and that the gate extends easily to make it smaller if desired.",5
"North States Supergate Expandable Swing Gate","Wonderful idea for a gate, we have an extra wide doorway which when extended fits really well but when not in use we can push it back so it\'s small and not intrusive. Very pleased highly recommended.",5
"North States Supergate Expandable Swing Gate","I ordered this gate for my entry way, I have a French Bulldog who likes to dart outside when our screen is opened by anybody. The length is great, but the way you latch the gate to the wall is awful. You have to line up the bottom hook while clenching the top latch into place. It takes way too much effort and coordination.",2
"North States Supergate Expandable Swing Gate","I had previously purchased the North States Supergate Extra Wide Swing Gate and it was so easy to install that I decided this Expandable Swing Gate would also be easy since the mounting hardware and hinges appeared to be identical.  This is true to a point.  Unfortunately, for whatever reason, North States does not ship their Expandable Swing Gate with the same long screw eyes they ship with their Extra Wide Swing Gate.  This poses a huge problem if you are planning on mounting to a stud behind drywall.  Technically, North States does mention in their manual that the gates must be mounted directly to wood, but they say the same thing about their Extra Wide Swing Gate, and yet they do provide screw eyes long enough to drive into a stud behind drywall for those.I called and spoke to North States this morning, and they are going to send me several hardware packs intended for the Extra Wide Swing Gate which I will use for this Expandable Swing Gate...free of charge.  That is nice of them!",4
"North States Supergate Expandable Swing Gate","This gate does exactly what I expected. It was easy to install, easy to use.",4
"North States Supergate Expandable Swing Gate","I wanted a tall, sturdy gate to go across the top of our front porch steps so my two border-aussie dogs could be on the porch without being hooked up to leashes. The gate was easy and quick to install and I like that it opens from either side and is also easily removed from the hinges when I don\'t need the gate there.",5
"North States Supergate Expandable Swing Gate","I\'ve used a lot of these gates for both children and pets.  My satisfaction is usually dominated by how easy they are to operate.  This is the worst one I\'ve used.  I am physically strong but cannot compress the latch spring without using two hands.  The latch components are cheap and ill fitting.  I doubt many mothers could operate it with a baby in one arm.",2
"North States Supergate Expandable Swing Gate","",5
"North States Supergate Expandable Swing Gate","excellent sise and work weri well i dont have more problen with my dog walk alway for ewery part from my apt",5
"North States Supergate Expandable Swing Gate","Good gate, easy to use and install. Just what I needed to keep my pooches contained on the deck. The shipment arrived in great time and shape. Very pleased.",4
"North States Supergate Expandable Swing Gate","I will have to return it because it did not work well for what I wanted to do.  There was nothing wrong with it and the service was great",4
"North States Supergate Expandable Swing Gate","This is the second of these gates we own. We\'ve tried other styles but our lab figured out how to open them. This is the only one we found that she can\'t get open. When it expands the bottom of the gate remains close to the floor, unlike others we tried. This makes it difficult for dogs to get their noses underneath it.",4
"North States Supergate Expandable Swing Gate","I purchased for my dog and it has worked so well! It didn\'t take long at all to put up and it is so easy to use. You can open from either side and is easily stored away.",5
"North States Supergate Expandable Swing Gate","We have this baby gate set up between our kitchen and dining room.  It is the best baby gate.  It can swing open either direction so it\'s very convenient.  It can also expand to various dimensions, which is great.  This gate is way better than the plastic ones, and it holds up a whole lot better as well (I have had both before).",5
"North States Supergate Expandable Swing Gate","I have a rough and rowdy silky terrier which will just run out my front door and not come back without chasing him so I have two sets of steps on each side of my porch with railings all around. I now can open my front door without Scout getting out. They are easy to assemble and so easy to operate.",5
"North States Supergate Expandable Swing Gate","This is the one and only gate i could find that fit my 24 inch wide doorway.  it also works well in another room in my house that has a 48 inch opening.  Keeps my crawling 10 month old girl out of harms way!",5
"North States Supergate Expandable Swing Gate","I purchased this gate for a the opening into my kitchen. It is an odd caddy corner shaped opening. The gate was easy to install and works great. We purchased it to keep my 8 month old son from crawling into the kitchen to eat the dog\'s food! He is almost 2 now and we still use it to keep him out of the kitchen. He has never pinched a finger or any other part of his body. My 5 year old is able to open and shut it with ease. It is very durable and his withstood my son shaking it back an forth. I guess you could say it is kid tested and mother approved.",5
"North States Supergate Expandable Swing Gate","I can now sleep late without my neighbors dogs giving me a wake-up visit which was always followed by my dog going goofy in response.  Easy to latch and easy to swing away.  Will also keep my great grandson in a safe area.  Great product for the price.",5
"North States Supergate Expandable Swing Gate","Ease of expanding and contracting the gate is a little rough, but okay. The clasps that close around eye hooks feel a bit rickety, can be challenging to secure, but once you get the hang of it it\'s workable.Overall decent. Keeps an Airedale on the deck.",4
"North States Supergate Expandable Swing Gate","The product description is false, this only expands to 40 inches, not 60. I\'m returning it for only this reason.",1
"North States Supergate Expandable Swing Gate","As advertised.",4
"North States Supergate Expandable Swing Gate","Good quality and easy to install and use.  The top plastic guide separates sometimes but not a real issue.  I would definitely would buy again.",4
"North States Supergate Expandable Swing Gate","this product is grate, very durable, I like that it\'s high enough so my dog won\'t jump.  And installing the gate was very easy.",4
"Supergate Extra-Wide Gate, Ivory","THE GATE CAME ABOUT A WEEK EARLY WHICH WAS GREAT,, HAVN,T PUT IT UP YET BUT IT IS JUST WHAT I WAS LOOKING FOR AND A GOOD PRICE EVEN WITH THE EXTRA TAXES ETC",4
"Supergate Extra-Wide Gate, Ivory","This has worked pretty well to keep our dogs out of areas that we don\'t want them to be if we are not home.  It\'s sturdyand would work well for children as well.  It can be hard to slide if you don\'t grab it in the right place.",4
"Supergate Extra-Wide Gate, Ivory","I am so happy they still make this gate, because I moved our old one out by the swimming pool for our dogs last year,and now we have a new puppy, and I needed a new one for the kitchen. I didn\'t need to adjust anything,as the fasteners were all in place from our puppy days 9 years ago.",5
"Supergate Extra-Wide Gate, Ivory","certainly wouldn\'t trust this gate at the top of steps!  A waste of ~$40",1
"Supergate Extra-Wide Gate, Ivory","Item as described.  Nice sturdy gate. I purchased it for a gift, but was missing a part when it arrived so I had to send it back.",4
"Supergate Extra-Wide Gate, Ivory","This gate is heavy duty and well worth the money.  I wont have to worry about this one getting broken for sure.",5
"Supergate Extra-Wide Gate, Ivory","This gate has worked well to keep our new large puppy out of our front room  I am no longer worried about our Christmas tree and presents.  I gave it only 4 stars because at times it is difficult to collapse and will jam, however it is easily remedied and is not a major issue.",4
"Supergate Extra-Wide Gate, Ivory","I bought another gate which was made of woodand our dog chewed the _____ out of itthis one she can\'t chew as well and it keeps herin pretty goodsticks a  bit to lengthen",3
"Supergate Extra-Wide Gate, Ivory","I had a huge entry way door to block my dog from going into, so I purchased this product.  It was absolutely worth it.  The install took a few tries, since I have molding around the floor boards, but ultimately it does exactly what it is supposed to do.  I really like that the gate swings like a door when unlatched.  THis is helpful for my mother who cannot step over such a tall gate.  Worth the buy even for a smaller doorway.",4
"Supergate Extra-Wide Gate, Ivory","We have had this gate installed on our covered porch for 6 months now and it has held up great!!!  I was hesitant to put a gate on the porch because I didn\'t want to ruin the vinyl posts.  (We only need a gate while our kids are young)  Instead of drilling into the vinyl posts, we attached wood with zip ties and drilled into the wood instead.",5
"Supergate Extra-Wide Gate, Ivory","This is a very well made gate. Unfortunately it wasn\'t wide enough for the xtra-xtra wide space I needed it for, and I had to return it.  I had absolutely no problem in returning it, but was sorry to see it have to go. But, if you\'re looking for a sturdy expanding gate for a great price, this would be the one for you!",5
"Supergate Extra-Wide Gate, Ivory","Was easy to install and covers a wider than normal (55"") opening at the top of a long staircase. When installing be sure to offset the the wall mounts on each side to allow for the thickness of the gate. It\'s very convenient to swing open and closed, and even to detach the gate and store elsewhere if desired. We use it for a small dog and a 1 year old toddler. Works great, and great value!",5
"Supergate Extra-Wide Gate, Ivory","This is my second North States gate.  First one has worked great until I lost a part during a move.  The company sent me a replacement part FOR Free! You can\'t beat that for customer service.  When we needed another gate, it was an easy choice.",5
"Supergate Extra-Wide Gate, Ivory","I\'m not sure why so many people like this gate. We used ours for about a year before taking it down (our 1 year old was climbing on it)We installed ours going into our kitchen and it got used ALOT. I took 1 panel out as per the recommendations of another reviewer. Installing the gate was simple just bolt the uprights to the wall and your ready to go.Other reviewers complain that they needed to add wood to support the gate, well that\'s going to depend on your installation as this really must be screwed into a wood stud so you will need a studfinder.Once you mount the support to the wall the gate snaps on to it and your ready to go.My main complaint is that the gate isn\'t self supporting which to me seems like a basic thing that should have been addressed based on how wide this gate is. What I mean by self supporting is when you have the gate completely extended the part you are holding and swinging sags severely. The sagging makes it difficult to collapse the gate inwards for storage when not in use.In our situation in order to open the gate we had to unlatch it then close it about 8\' to clear an obstacle (bottom step of a staircase) and then swing it. The fact that it was hard to close made it an incredible pain in the butt to use.originally I was looking for a wood gate. Back when our fist child was an infant we had one upstairs that had a metal handle on it that you squeezed and listed and that gate rocked unfortunately i could not find one like that which opened to 48""So all in all the gate worked its 100% plastic its ridiculously bulky, Its not attractive but like i said it did work.Lesson learned for me was I could have made a nice gate out of oak in about two hours that would have looked a ton nicer and worked better but it was winter and the garage was too darn cold.Look around make this your last resort if you can\'t find a better designed gate that meets your needs.",2
"Supergate Extra-Wide Gate, Ivory","I have two small dogs and a 6 ft opening from the kitchen to the living/dining room/front hall.  I did not want to spend $100 plus on a gate.  It must be improved recently because I did not find any of the problems mentioned in other reviews.  My husband had no problems installing it, granted he is an engineer.  It moves smoothly and I have no problem unlatching it with one hand while holding a wiggling puppy in the other.  It does the job and did not cost me much.  If it is not as attractive as a wooden gate, so be it.",4
"Supergate Extra-Wide Gate, Ivory","",5
"Supergate Extra-Wide Gate, Ivory","Super sturdy gate but super hard to get the hang of locking/unlocking it.  After I did, I love it.  It keeps my furry little man safe in my back yard.",5
"Supergate Extra-Wide Gate, Ivory","I love my Baby Gate that I got, I wasn\'t able to find this in a store and so of course the first thing I did was search on Amazon and of course I find it here and it was cheaper than the gate that they sold in stores that was smaller and useless to me.",5
"Supergate Extra-Wide Gate, Ivory","This is the second baby gate we bought. The first one (a different model) was flimsy wooden one  and it broke so we bought this one as a replacement. This gate is sturdy , works well, and is a decent length.",5
"Supergate Extra-Wide Gate, Ivory","this is the second one we\'ve owned. our other one held up for at least 8 years, as it is at the top of the stairs at my mother\'s ranch house, with constant grandkids in and out. the only problem we\'ve had after having it awhile, was sometimes the gate would get stuck and you\'d have to keep yanking to get it to seperate to close it. the reason for having to purchase a new one, is someone was latching it shut, slipped, and fell down the steps trying to catch the fall by grabbing the gate and taking it with them! other than that incident, it is a very sturdy gate that kids are not able to figure out how to open.",4
"Supergate Extra-Wide Gate, Ivory","Product exceeded my expectations and I would recommend this item to all my family and friends! Great quality. Still working after almost 2 years!",5
"Supergate Extra-Wide Gate, Ivory","I recently purchased this gate hoping that it would work better than the wooden ones they have out there and I was so pleased! It was easy to screw into the wall and it doesn\'t get stuck like some of the other reviews mentioned. GREAT PURCHASE!",5
"Supergate Extra-Wide Gate, Ivory","Product does the job but careful of it dragging and scratching your hardwood floors !!! Also when pulling out gate to desired width gate seems to hang up time to time. But it is a sturdy product and does serve its purpose.",3
"Supergate Extra-Wide Gate, Ivory","I would recommend this fence to anyone with a big opening and or have animals. This has stood up to so much abuse. It still works just as good as the first day I bought it. I bought a second one for another door way cause I love this fence so much. Awesome is all I can say",5
"Supergate Extra-Wide Gate, Ivory","EASY TO ASSEMBLE ONCE THE TWO SIDE RAILS WERE SENT DUE TO THEM MISSING .FOLLOW DIRECTIONS AND WILL GO .",5
"Supergate Extra-Wide Gate, Ivory","I have two dogs that need to be kept separate because one is aggressive and attacks the other. This gate helps me to do that without having to crate one at a time and switch them out every 1/2 hour or so. Kind of cumbersome to open and close but that\'s to be expected due to the size of the gate. I have this in a 5\' doorway between two rooms and it works as it should.",4
"Supergate Extra-Wide Gate, Ivory","What a great plastic sturdy gate!  We needed it for our porch so our little doggie can\'t get out but can see the world. The gate slides in to put it out of the way or pull it all the way out for extra wide openings! I truly recommend this gate to anyone who wants a sturdy plastic gate!",5
"Supergate Extra-Wide Gate, Ivory","Very easy to install and very sturdy.  It latches securely and works well for keeping my pets out of trouble.",5
"Supergate Extra-Wide Gate, Ivory","We bought the gate to keep our kids out of the kitchen while we cooked dinner.  You get what you pay for!  Not the most sturdy gate and our walls are angled so makes it difficult to latch closed.  Not bad, but not sure I would buy it again.",3
"Supergate Extra-Wide Gate, Ivory","With the great reviews on this product, I thought it would be an inexpensive way to keep my 9month old out of the kitchen. And being that the doorway to the kitchen is just over 42&#34; I couldn\'t go with a traditional gate.I am not impressed at all with this gate. It is difficult to slide, and lock into place. Not to mention it looks horrible. (But that I expected.)It functions, barely, but I would not recommend this product to anyone!",2
"Supergate Extra-Wide Gate, Ivory","This is the best gate I have ever used.  When I put it up it was kind of hard but now that it is up I love it.",5
"Supergate Extra-Wide Gate, Ivory","We purchased this gate for the top of our stairs for our granddaughter. The opening is extra-wide and this gate is perfect for the space. It is made of a strong, heavy plastic and is easy to open and close. I highly recommend this!",5
"Supergate Extra-Wide Gate, Ivory","Bought two gates to contain my child.  Plastic is durable.  There are a lot of screws, which helps strengthen the gate, but I\'m not looking forward to when I remove the gates.  I\'ll have a million holes in my door jam.  One doorway was a little smaller, so I took off one of the four gates.  It was a little work.  If you\'re not mechanically inclined, I wouldn\'t recommend that you try this.",5
"Evenflo Embrace Infant Car Seat Base Black","Its great to have two of these. We have one for my car and one for my husband\'s. We never have to take it out and mess with it. Perfect",5
"Evenflo Embrace Infant Car Seat Base Black","We needed a second car seat base for the childcare provider.  It works GREAT!!",5
"Evenflo Embrace Infant Car Seat Base Black","This item was shipped to my home is less than 24 hours!  I was extremely impressed with the shipping speed and the price was great also!  Having a second base is going to be very helpful for my 2-car family!  I recommend this product to anyone with an infant!",5
"Evenflo Embrace Infant Car Seat Base Black","This is a wonderful item for a GMA or babysitter.  I bought it for my mother that babysits for her Great Grandson.  She is no longer homebound when she babysits.",5
"Evenflo Embrace Infant Car Seat Base Black","this product is good so that you do not have to move the base from one car to the other.",4
"Evenflo Embrace Infant Car Seat Base Black","The installation of the Evenflo Embrace Infant Car Seat Base in our daughter\'s car heavily taxed my strength and patience. Then, after my brother tried and gave up, my sister-in-law, a nurse, kept saying how important it was to the baby\'s safety. She and I working together finally got it fastened in and cinched up tight. As a new grandparent I felt compelled to order a second carrier seat base for our van. This installation took much less time and effort. And I did this one alone. Now, the baby rides safely, and the carrier hops from car to van effortlessly. It was worth the effort.",5
"Evenflo Embrace Infant Car Seat Base Black","Fits perfect just a taupe color but it was cheaper to get this color than to get black. We needed for an extra vehicle so it worked perfectly.",5
"Evenflo Embrace Infant Car Seat Base Black","I liked this brand of car seat and base.  The base was easy to install and easily adjusted.  It was durable.  I had no problem with this base during my daughter\'s first year of life.",5
"Discovery High Chair - Tattersall","This is not a chair your baby can stay in for three years.  The seat doesn\'t sit up, so my 15 month old slouches while he\'s eating.  We\'ve had nothing but trouble with the tray for the last few months.  I have to beat it every day to get it off and on.  We called Evenflo and they told us the tray was defective, but wanted to charge us for a new tray.  They also couldn\'t guarantee that a new tray wouldn\'t have the same problems.  Life is too short to fight with a high chair everyday.  We\'re buying a different brand.",2
"Discovery High Chair - Tattersall","Who on EARTH designed this for an infant, toddler, or a preschooler?Our baby is now 9.5 months old - and she STILL doesn\'t fit in this chair.This chair is for a CHILD who must be something around 10 years old.  For a GIANT.  You need about 6 inches - NO KIDDING of more height for the child seat relative to the tray where they eat!Who would design this.  This is terrible.  It does adjust.  That\'s great.  It adjusts - so when your kid is old enough and tall enough to sit in this chair - you can remove the tray and adjust the height of the overall high chair to fit up to your own table - what ever table height that is.  Unfortunately - I really really hope that if you kid is old enough to fit in this chair - he/she can SIT in a real chair right at the table.It does also recline... great for a 1 month or younger ... but 1 month or younger babies - are not eating solid foods.  Hello!  So it DOESN\'T actually sit perfectly straight up either!  So your child is always sort of leaning back... this is TERRIBLE for a baby who is learning to eat finger foods.  Ideally you would want your infant who is learning to eat finger food to lean his head forward not backward and spit out the food.  Don\'t get me wrong - I don\'t mean that the kid should be able to lean forward and fall - but a permanent lean backwards is undesireable in a high chair.Don\'t be like us, don\'t waste your money on this horrible design.",1
"Discovery High Chair - Tattersall","After reading all the negative reviews on this highchair I was a little hesitant to purchase it but I\'m very pleased with the chair.  I can understand how someone could dislike how the seat doesn\'t sit completely straight up however it doesn\'t seem to recline as much as others have made it sound.  Our 7 month old son sits very comfortably in the seat and he is an average size baby.  The tray does seem a little on the high side but I have read reviews on other highchairs with the same issue. We really wanted a highchair with a fabric seat cover and we were having a difficult time finding one with a pattern or color scheme that we liked, but this one had it!",4
"Discovery High Chair - Tattersall","This chair is horribly awkward.  The chair is too low in relation to the tray, and the seat reclines too far back.Do yourself a favor and shop around.  This chair isn\'t worth it.I have other Evenflo products, and I was very disappointed with this product.",1
"Discovery High Chair - Tattersall","We have had this now for 6 months.  And, I agree with most of the other reviews...I am disappointed that it doesn\'t sit straight up and it is too low.This is our first child.  At first, the baby is small and you have to recline them, and you don\'t realize.  But now that he sits up to eat, I hate that it doesn\'t sit upright all the way.  I can\'t use the tray because he still is really not tall enough (even though he is 95% percentile at 10 months).  So, I just use the bottom thing that just holds him in and separates his legs and has a small place for finger food.  But, he pulls his legs up all the time and reclines in the chair and rests his legs above the chair and kicks.  It is annoying.As far as the tray and toy...he isn\'t even big enough for the tray let alone the toy.  I just put the toy on the floor for him to use.  I don\'t even know if he really would be able to play with it properly when he gets bigger since he will never be able to sit upright.Wish I could get my money back.",2
"Discovery High Chair - Tattersall","I rarely write reviews.  I did for my fisher price booster which I love and now I must for this highchair that I hated.  My biggest pet peeve about this chair is that it does not allow your child to sit upright.  At the highest point your child is still reclined somewhat.  And once you put the tray on, your child can barely see over the big tray and has to struggle to reach for food and feed themselves.  And my son is not small, he is a healthy 25 pounds and 30 inches at 10 months old and should not have trouble reaching on his tray, it is because the tray is way too high!  I have sent this highchair over to grandma\'s for when baby visits, it is ok for a spare.  I did in fact just buy the Chicco Polly which is awesome, my son sits upright when needed and reclines nicely when needed.  The tray is in perfect position for him to feed self.  My girlfriend has this highchair and she couldn\'t stop bragging.  It is unfortunate that Babies R Us doesn\'t carry this line of highchairs as they use to just 8 months ago.  Baby Depot and most specialty stores carry Chicco.  Don\'t waste your money on this highchair.",2
